238.2,198.8,520.21,223.27,398.05,562.45,57.1,82.59,1413.89,73.7,630.53,35.49,200,139.1,389.97,1169.4,710.1,316.89
239.04,198.8,521.18,224.14,399.55,563.84,57.1,83.08,1413.89,74.12,631.56,35.49,200,139.1,389.97,1172.75,711.39,317.85
239.88,199.76,523.11,225.01,401.05,566.64,57.62,83.58,1422.68,74.12,633.63,35.49,200.78,139.1,391.71,1174.97,713.33,318.81
241.57,199.76,523.11,225.88,401.8,568.04,57.62,83.58,1419.38,74.54,631.56,35.49,200.78,139.1,391.71,1176.09,713.33,317.85
241.57,199.76,523.11,225.01,401.8,568.04,57.62,83.08,1419.38,74.12,632.6,35.49,200.78,139.1,391.71,1176.09,713.33,318.81
241.57,199.76,523.11,225.01,401.05,566.64,57.62,83.58,1421.58,74.12,631.56,35.49,200.78,139.1,391.71,1176.09,713.33,318.81
241.57,199.76,524.08,225.88,402.55,568.73,58.13,83.58,1421.58,74.54,633.63,35.89,200.78,139.1,392.59,1178.31,715.27,318.81
242.41,200.72,525.04,225.88,403.3,570.83,58.13,84.08,1430.37,74.54,635.7,35.89,201.57,139.95,393.46,1179.43,715.92,319.77
241.57,200.72,524.08,225.88,402.55,569.43,57.62,83.58,1429.27,74.12,634.67,35.89,201.57,139.95,392.59,1179.43,715.27,318.81
242.41,200.72,524.08,225.88,402.55,569.43,58.13,84.08,1432.57,74.54,635.7,35.89,201.57,139.95,393.46,1181.65,716.56,319.77
243.25,200.72,526.01,226.75,404.8,570.83,58.13,84.08,1436.96,74.54,637.77,35.89,202.35,140.79,394.33,1185,717.86,320.73
241.57,200.72,525.04,226.75,403.3,571.53,58.65,84.08,1431.47,74.54,635.7,35.89,201.57,139.95,393.46,1186.11,717.86,320.73
241.57,200.72,526.01,226.75,404.05,572.93,58.13,84.08,1434.76,74.54,637.77,35.89,202.35,140.79,394.33,1183.88,717.86,320.73
242.41,201.68,526.97,227.62,404.8,574.32,58.13,84.08,1432.57,74.54,636.74,35.89,202.35,140.79,394.33,1182.77,717.21,320.73
240.73,200.72,526.01,226.75,404.8,572.93,58.13,84.08,1423.78,74.54,634.67,35.89,201.57,139.95,394.33,1182.77,717.21,319.77
240.73,200.72,526.01,226.75,404.05,572.93,58.13,83.58,1421.58,74.12,634.67,35.89,201.57,139.95,393.46,1182.77,716.56,319.77
240.73,200.72,525.04,226.75,403.3,571.53,57.62,83.58,1418.28,74.96,631.56,35.89,201.57,139.95,393.46,1181.65,716.56,319.77
240.73,200.72,524.08,225.88,402.55,572.23,58.13,83.58,1417.19,74.12,632.6,35.89,201.57,139.95,394.33,1183.88,716.56,319.77
240.73,200.72,526.01,225.88,403.3,571.53,58.13,84.08,1421.58,74.12,634.67,35.89,201.57,140.79,394.33,1185,717.21,320.73
239.88,200.72,526.01,225.88,403.3,572.23,58.13,84.08,1414.99,74.54,632.6,35.89,200.78,139.95,394.33,1182.77,717.21,319.77
240.73,200.72,526.01,225.88,403.3,572.23,58.13,84.08,1424.88,74.12,635.7,35.89,201.57,139.95,394.33,1186.11,717.21,320.73
239.04,200.72,525.04,225.88,402.55,570.13,58.13,83.58,1417.19,74.12,632.6,35.89,200.78,139.95,394.33,1187.22,717.21,320.73
240.73,200.72,525.04,225.88,401.8,569.43,58.13,84.08,1422.68,74.12,633.63,35.89,201.57,139.95,394.33,1187.22,717.86,320.73
241.57,200.72,525.04,225.88,401.8,570.13,58.13,84.08,1425.97,74.54,634.67,35.89,202.35,140.79,395.2,1189.45,718.5,320.73
241.57,200.72,526.97,226.75,404.05,573.63,58.13,84.58,1420.48,74.54,634.67,35.89,200.78,139.95,395.2,1189.45,718.5,320.73
243.25,201.68,526.97,227.62,404.8,575.72,58.65,84.58,1428.17,74.54,635.7,35.89,201.57,140.79,395.2,1189.45,719.15,321.69
240.73,201.68,526.97,226.75,404.8,575.02,58.13,84.08,1419.38,74.12,632.6,35.89,201.57,139.95,394.33,1188.34,718.5,320.73
239.88,200.72,526.01,225.88,402.55,570.83,57.62,83.58,1414.99,74.12,631.56,35.49,200.78,139.95,392.59,1185,716.56,319.77
239.88,200.72,525.04,225.01,401.8,567.34,58.13,83.58,1417.19,74.12,632.6,35.89,200.78,139.95,392.59,1186.11,716.56,320.73
240.73,200.72,525.04,225.88,401.8,569.43,58.13,84.08,1416.09,74.12,630.53,35.89,200,139.1,393.46,1188.34,717.86,320.73
241.57,200.72,526.01,225.88,402.55,572.23,58.13,84.08,1420.48,74.12,633.63,35.89,200.78,139.95,394.33,1187.22,718.5,320.73
240.73,200.72,526.01,226.75,404.05,572.23,58.13,84.08,1418.28,74.12,632.6,35.89,200.78,139.1,394.33,1187.22,717.86,320.73
240.73,201.68,526.01,226.75,403.3,573.63,58.13,84.08,1419.38,74.12,632.6,35.89,200.78,139.1,393.46,1187.22,716.56,320.73
241.57,201.68,526.01,226.75,403.3,573.63,58.13,83.58,1422.68,74.12,633.63,35.89,200.78,139.95,393.46,1186.11,715.92,319.77
239.04,199.76,525.04,225.01,401.05,568.73,57.62,83.58,1408.4,73.7,628.46,35.49,199.21,139.1,392.59,1185,714.62,319.77
238.2,199.76,524.08,225.01,400.3,566.64,57.62,83.58,1407.3,73.7,628.46,35.49,199.21,139.1,392.59,1183.88,713.98,319.77
238.2,199.76,523.11,224.14,398.8,564.54,57.62,83.58,1410.59,73.7,629.49,35.49,199.21,139.1,392.59,1185,714.62,318.81
238.2,199.76,524.08,224.14,399.55,563.84,57.62,83.58,1406.2,74.12,628.46,35.49,199.21,139.1,392.59,1187.22,715.27,319.77
239.88,199.76,524.08,225.01,401.05,568.04,57.62,83.58,1408.4,74.12,630.53,35.49,199.21,139.1,392.59,1187.22,715.27,319.77
240.73,200.72,525.04,225.88,401.8,568.73,57.62,83.58,1413.89,74.12,630.53,35.49,200,139.1,393.46,1187.22,714.62,319.77
239.88,200.72,525.04,225.88,401.05,569.43,57.62,83.58,1407.3,73.7,629.49,35.49,199.21,139.1,392.59,1186.11,713.33,318.81
240.73,200.72,525.04,225.88,401.8,570.13,57.62,83.58,1414.99,74.12,631.56,35.49,200,139.1,393.46,1187.22,713.33,318.81
239.04,200.72,525.04,225.01,401.05,568.04,57.62,83.08,1400.71,73.7,627.42,35.49,198.43,138.26,392.59,1186.11,713.33,318.81
239.04,199.76,524.08,225.01,400.3,567.34,57.62,83.08,1404,73.7,627.42,35.49,198.43,138.26,391.71,1185,712.68,318.81
238.2,199.76,524.08,225.01,400.3,565.94,57.62,83.08,1396.31,73.7,625.35,35.49,197.64,138.26,391.71,1185,712.68,318.81
239.04,199.76,524.08,225.01,400.3,565.94,57.62,83.58,1399.61,74.12,628.46,35.49,198.43,138.26,391.71,1182.77,712.68,318.81
239.04,199.76,525.04,225.01,400.3,566.64,57.62,83.58,1401.8,73.7,627.42,35.49,198.43,138.26,390.84,1183.88,712.04,318.81
238.2,199.76,524.08,225.01,399.55,565.24,57.62,83.08,1394.11,73.7,625.35,35.49,197.64,137.42,390.84,1183.88,712.04,318.81
239.04,199.76,524.08,225.01,399.55,566.64,57.62,83.58,1405.1,74.12,628.46,35.49,198.43,138.26,391.71,1185,712.04,318.81
235.68,198.8,522.14,223.27,397.3,561.05,57.62,83.08,1382.03,73.7,623.28,35.49,196.86,137.42,391.71,1193.91,712.68,318.81
242.41,199.76,519.25,224.14,398.05,579.21,56.58,82.09,1374.34,72.45,602.57,35.49,195.29,136.57,385.61,1186.11,702.34,316.89
218,191.12,502.84,214.59,386.06,566.64,57.1,82.59,1352.37,72.87,610.85,35.1,193.72,135.73,386.48,1168.29,704.28,314.97
223.89,194,510.56,218.93,393.55,575.02,57.1,83.08,1377.64,73.29,622.24,35.1,196.08,136.57,386.48,1171.63,706.22,315.93
223.89,194.96,513.46,219.8,396.55,578.52,58.13,83.58,1360.06,73.7,616.03,35.49,194.51,136.57,389.97,1188.34,711.39,319.77
227.26,195.92,516.35,220.67,398.8,581.31,58.13,84.58,1373.24,74.12,624.31,35.49,196.86,137.42,391.71,1188.34,714.62,319.77
226.42,194,511.53,218.06,392.8,574.32,58.13,84.58,1369.95,74.12,619.14,35.89,196.86,137.42,391.71,1193.91,718.5,321.69
223.89,192.08,509.6,215.46,389.06,561.75,57.62,83.58,1368.85,74.12,624.31,35.49,196.86,137.42,390.84,1191.68,715.92,320.73
223.89,191.12,506.7,214.59,386.06,554.06,57.1,82.59,1373.24,73.7,624.31,35.49,196.86,137.42,390.84,1187.22,712.04,318.81
224.73,192.08,506.7,214.59,384.56,552.66,57.1,82.59,1386.42,73.7,626.38,35.49,197.64,137.42,389.97,1181.65,709.45,317.85
222.21,190.16,505.74,211.98,383.06,544.98,57.1,82.59,1374.34,73.7,626.38,35.49,196.86,137.42,389.97,1185,708.8,317.85
222.21,190.16,502.84,211.98,380.06,542.88,57.1,82.09,1364.45,73.7,620.17,35.49,196.08,136.57,389.1,1181.65,708.16,316.89
225.58,191.12,506.7,214.59,383.81,547.77,56.58,82.09,1379.83,74.12,624.31,35.49,196.86,137.42,388.22,1177.2,705.57,315.93
225.58,191.12,507.67,214.59,384.56,549.17,56.58,82.09,1374.34,73.7,623.28,35.49,196.08,136.57,386.48,1173.86,704.28,315.93
228.1,193.04,511.53,216.32,387.56,554.06,57.1,82.09,1383.13,73.7,626.38,35.49,196.08,137.42,386.48,1170.52,702.98,315.93
225.58,192.08,509.6,215.46,386.81,551.27,56.58,82.09,1371.04,73.29,622.24,35.1,195.29,136.57,385.61,1168.29,702.34,314.97
228.1,193.04,512.49,217.19,389.06,554.06,56.58,81.59,1383.13,73.29,624.31,35.1,196.08,136.57,385.61,1166.06,699.75,314.01
228.94,193.04,510.56,217.19,388.31,554.76,56.58,82.09,1380.93,73.29,622.24,35.1,196.08,136.57,384.73,1164.95,700.4,314.97
230.63,194,513.46,218.06,389.81,556.16,56.58,82.09,1382.03,73.29,622.24,35.1,196.08,136.57,385.61,1163.84,700.4,314.01
230.63,194,513.46,218.06,390.56,556.16,57.1,82.09,1383.13,73.29,623.28,35.1,196.08,136.57,386.48,1167.18,701.04,314.97
231.47,194.96,516.35,218.93,392.05,557.56,56.58,81.59,1388.62,72.45,624.31,35.1,196.08,136.57,386.48,1163.84,697.16,313.05
