180.97,223.77,577.16,264.11,482.01,656.07,50.87,72.64,1234.82,66.59,560.12,31.11,177.25,118.03,330.65,996.78,637.02,291.92
180.12,224.73,579.09,264.11,480.51,654.67,51.39,73.13,1204.06,67,549.77,31.51,175.68,116.34,328.9,1001.23,641.54,293.84
180.97,224.73,579.09,264.97,480.51,653.97,51.39,73.63,1221.64,67,557.02,31.51,177.25,117.18,330.65,1002.35,643.48,294.8
182.65,224.73,579.09,263.24,479.76,651.18,51.39,74.13,1218.34,67.84,558.05,31.51,176.47,117.18,331.52,1005.69,646.72,295.76
181.81,223.77,580.05,264.11,482.01,651.88,51.39,74.13,1226.03,67.84,561.16,31.91,177.25,118.03,332.39,1007.91,648.01,296.72
180.97,223.77,577.16,263.24,477.51,649.08,51.39,74.13,1224.93,67.84,559.09,31.51,177.25,118.03,332.39,1004.57,647.36,296.72
180.97,222.81,576.19,262.37,476.01,644.89,51.39,74.13,1217.24,67.84,557.02,31.51,176.47,117.18,331.52,1004.57,647.36,296.72
180.12,221.85,574.26,260.63,473.01,639.3,51.91,74.13,1212.85,68.26,557.02,31.91,176.47,117.18,330.65,1004.57,648.01,296.72
180.97,220.89,572.33,259.76,473.76,640.7,51.91,74.13,1226.03,67.84,560.12,31.91,177.25,118.03,331.52,1006.8,648.66,297.68
180.97,220.89,572.33,259.76,473.76,641.4,51.39,74.13,1222.73,67.84,558.05,31.91,177.25,118.03,331.52,1006.8,649.3,297.68
181.81,221.85,574.26,261.5,475.26,643.49,51.91,74.13,1223.83,67.84,559.09,31.91,177.25,118.03,332.39,1006.8,648.66,297.68
181.81,221.85,575.23,261.5,476.76,645.59,51.91,74.13,1229.33,67.84,561.16,31.91,178.04,118.03,332.39,1006.8,648.66,297.68
181.81,222.81,576.19,262.37,476.01,646.29,51.91,74.13,1223.83,67.84,559.09,31.91,177.25,118.03,332.39,1006.8,649.3,297.68
181.81,222.81,575.23,263.24,478.26,648.39,51.91,74.13,1233.72,67.84,563.23,31.91,178.04,118.87,332.39,1007.91,649.95,297.68
181.81,222.81,575.23,261.5,476.01,646.29,51.39,74.13,1227.13,67.84,560.12,31.91,178.04,118.03,331.52,1006.8,649.3,297.68
181.81,221.85,574.26,260.63,474.51,642.1,51.39,74.13,1219.44,67.84,558.05,31.91,177.25,117.18,331.52,1007.91,649.3,297.68
180.97,221.85,575.23,261.5,476.01,644.89,51.91,74.13,1228.23,67.84,560.12,31.91,177.25,118.03,331.52,1006.8,648.66,297.68
182.65,222.81,576.19,262.37,476.01,647.69,51.91,74.63,1228.23,67.84,559.09,31.91,177.25,118.03,331.52,1006.8,649.95,297.68
182.65,222.81,577.16,262.37,477.51,648.39,51.91,74.63,1237.02,67.84,562.19,31.91,178.82,118.87,333.26,1007.91,650.6,298.64
182.65,222.81,576.19,262.37,476.76,646.99,51.91,74.13,1233.72,67.84,561.16,31.91,178.04,118.87,332.39,1007.91,649.95,297.68
181.81,221.85,575.23,261.5,475.26,644.19,51.39,74.13,1226.03,67.84,560.12,31.91,177.25,118.03,331.52,1005.69,649.3,297.68
180.97,222.81,577.16,262.37,478.26,647.69,51.91,74.63,1230.42,67.84,562.19,31.91,178.04,118.03,332.39,1005.69,649.95,297.68
182.65,222.81,577.16,261.5,476.01,646.99,51.91,74.13,1226.03,67.84,559.09,31.91,177.25,118.03,332.39,1006.8,649.95,297.68
181.81,222.81,577.16,262.37,478.26,649.08,51.39,74.13,1233.72,67.84,562.19,31.91,178.04,118.03,331.52,1005.69,649.3,297.68
180.97,222.81,576.19,262.37,476.01,645.59,51.39,74.13,1228.23,67.84,560.12,31.91,177.25,118.03,331.52,1003.46,648.66,296.72
180.12,222.81,577.16,261.5,476.01,643.49,51.39,74.13,1219.44,67.84,559.09,31.51,176.47,117.18,330.65,1004.57,648.66,296.72
180.12,222.81,577.16,261.5,476.01,645.59,51.39,74.13,1222.73,67.84,560.12,31.91,177.25,117.18,331.52,1002.35,648.01,296.72
180.97,222.81,575.23,261.5,474.51,646.29,51.39,74.13,1213.95,67.84,555.98,31.51,176.47,117.18,330.65,1003.46,648.01,296.72
181.81,222.81,577.16,262.37,476.01,647.69,51.39,73.63,1223.83,67.42,559.09,31.51,177.25,117.18,330.65,1000.12,646.72,295.76
180.97,223.77,578.12,262.37,476.76,648.39,51.39,73.63,1220.54,67.42,557.02,31.51,176.47,117.18,329.77,999.01,644.78,295.76
179.28,223.77,577.16,262.37,476.01,647.69,51.39,73.63,1208.45,67.42,554.95,31.51,175.68,116.34,329.77,999.01,644.78,295.76
180.12,222.81,578.12,262.37,478.26,646.29,51.39,73.63,1216.14,67.42,557.02,31.91,176.47,117.18,329.77,1001.23,646.07,296.72
180.12,223.77,578.12,263.24,476.76,649.78,51.39,73.63,1218.34,67.42,557.02,31.51,176.47,117.18,329.77,1000.12,646.07,295.76
181.81,223.77,578.12,262.37,476.76,649.08,51.39,73.63,1220.54,67.42,557.02,31.91,176.47,117.18,329.77,1000.12,645.42,295.76
180.12,223.77,578.12,262.37,476.01,647.69,51.39,73.63,1211.75,67.42,554.95,31.51,175.68,117.18,329.77,1002.35,646.07,295.76
179.28,222.81,577.16,261.5,475.26,645.59,51.39,73.63,1215.04,67.42,555.98,31.51,176.47,117.18,329.77,1001.23,645.42,295.76
178.44,222.81,577.16,261.5,475.26,643.49,51.39,73.63,1210.65,67.42,555.98,31.51,175.68,117.18,329.77,1002.35,646.72,295.76
180.97,223.77,576.19,261.5,475.26,648.39,51.39,73.63,1223.83,67.42,558.05,31.91,177.25,117.18,330.65,1002.35,646.07,296.72
180.12,223.77,578.12,262.37,475.26,647.69,51.39,73.63,1215.04,67.42,555.98,31.51,176.47,117.18,330.65,1002.35,646.72,296.72
180.12,223.77,578.12,261.5,476.76,646.99,51.39,73.63,1218.34,67.42,557.02,31.91,176.47,117.18,330.65,1001.23,646.72,296.72
180.12,222.81,578.12,260.63,475.26,644.19,51.39,73.63,1209.55,67.42,554.95,31.51,175.68,116.34,329.77,999.01,645.42,295.76
179.28,222.81,577.16,261.5,475.26,643.49,51.39,73.63,1210.65,67.42,555.98,31.51,175.68,117.18,329.77,999.01,644.78,295.76
180.12,222.81,576.19,261.5,473.76,645.59,51.39,73.63,1212.85,67.42,554.95,31.51,175.68,117.18,329.77,999.01,645.42,295.76
180.12,224.73,579.09,262.37,475.26,649.78,51.39,74.13,1211.75,67.84,554.95,31.51,175.68,117.18,329.77,1002.35,646.72,296.72
179.28,224.73,579.09,261.5,476.01,650.48,51.39,74.13,1215.04,67.84,555.98,31.51,176.47,117.18,330.65,1004.57,646.72,296.72
179.28,224.73,579.09,261.5,476.76,649.08,51.39,74.13,1218.34,67.84,555.98,31.91,176.47,117.18,329.77,1003.46,647.36,296.72
178.44,224.73,580.05,262.37,476.76,649.78,51.39,74.13,1220.54,67.84,557.02,31.91,176.47,117.18,330.65,1004.57,647.36,296.72
179.28,224.73,580.05,262.37,477.51,651.88,51.39,74.13,1222.73,67.84,557.02,31.91,177.25,118.03,330.65,1005.69,646.72,296.72
179.28,224.73,580.05,261.5,476.01,649.78,51.39,74.13,1216.14,67.84,558.05,31.91,176.47,117.18,330.65,1005.69,646.72,296.72
178.44,223.77,578.12,260.63,473.76,645.59,51.91,74.13,1212.85,67.84,554.95,31.91,176.47,117.18,330.65,1005.69,648.01,296.72
178.44,223.77,579.09,260.63,473.76,644.19,51.39,74.13,1213.95,67.84,554.95,31.91,175.68,117.18,330.65,1005.69,647.36,296.72
178.44,224.73,579.09,261.5,474.51,646.99,51.39,74.13,1215.04,68.68,555.98,31.91,176.47,117.18,330.65,1006.8,648.01,296.72
179.28,223.77,578.12,261.5,474.51,646.29,51.39,74.13,1215.04,67.84,554.95,31.91,176.47,117.18,330.65,1004.57,647.36,296.72
178.44,223.77,579.09,261.5,473.76,644.89,51.39,74.13,1209.55,67.42,554.95,31.91,175.68,117.18,330.65,1003.46,646.72,296.72
176.76,224.73,580.05,261.5,476.76,647.69,51.39,73.63,1213.95,67.84,557.02,31.91,176.47,117.18,330.65,1004.57,646.07,296.72
178.44,224.73,580.05,262.37,474.51,648.39,51.39,74.13,1211.75,67.84,554.95,31.91,175.68,117.18,330.65,1003.46,647.36,296.72
177.6,224.73,580.05,261.5,476.01,646.29,51.39,74.13,1210.65,68.26,555.98,31.91,175.68,117.18,330.65,1002.35,647.36,296.72
